uuid,phrase,category
67656595811373165601130012157885940909552596219338557978362629841654924114453,as slow as a turtle,Partial Literal
71389506161577746598147892046870442334733786044621869866467575673664225509509,as slow as a turtle,Partial Literal
81169887165985911779284721991994036630935750168284364532095510734400355499947,as slow as a turtle,Partial Literal
95531017548415836535037907986307018039105996367030396537271122740728576875465,as slow as a turtle,Partial Literal
106608784900414821067098766955591675502171892722553549270003621135978062506402,as slow as a turtle,Figurative
109846658201069571238250438761913106165512210354926355835559532319462418641595,as slow as a turtle,Figurative
17189363002877895122832499334713149097039143384143857652073090701734995802467,as slow as a turtle,Figurative
21369818159901127027644178340185292650996444695397887429492689634279702409208,as slow as a turtle,Figurative
34638809216017171323454253329830588975015992517162747857163900853958775617153,as slow as a turtle,Figurative
44504394847671506130081188849265207164569917295660337549409426528887077373524,as slow as a turtle,Figurative
53966949680102646276471232215169818289827057289777677594187276905214258785014,as slow as a turtle,Figurative
61211267749301840039822440405651876857994026840796049248316792610288589488813,as slow as a turtle,Figurative
66045186378668358170319764636581079786145808968189763869699480665327148154436,as slow as a turtle,Figurative
66075312621693881748283369101301216378980485413788194548249582671233303614708,as slow as a turtle,Figurative
70943955354752672470954323413718219290641183553464951812863941201688356128994,as slow as a turtle,Figurative
92672142918536968880357043709611103578468370720327466833933272047525962011862,as slow as a turtle,Figurative
93009923119204215146352438399913248653338170680364720802420063470307672578219,as slow as a turtle,Figurative
12456007456897460341647820293482581720760566264759396676328573990814717173861,as slow as a turtle,Partial Literal
12964294081472480557409675852901970508880459404769782909606444627661720023762,as slow as a turtle,Partial Literal
15357255826806375600247539024662391392650225867579976893501242225671789987237,as slow as a turtle,Partial Literal
18242210662010646422526922996586673040586110241306862198515088358353961595108,as slow as a turtle,Partial Literal
1998324888142794586720951274738449913668198521060136194825318595707791175791,as slow as a turtle,Partial Literal
22601086275710673824018595225077829553115663190898495103051184664785818483577,as slow as a turtle,Partial Literal
3059627860438997415923433639576382951569927509948001739337348683725614689662,as slow as a turtle,Partial Literal
32335517426304733145632887742933768799576806867968561586327712975952192621012,as slow as a turtle,Partial Literal
36201612225195257031841091672935254301585934682870674193100186472403298984832,as slow as a turtle,Partial Literal
4430939744430221964616925504651660373662400747811679665458586737286802240835,as slow as a turtle,Partial Literal
46030429309624820668470070770517247256837478089342403378009474408233529048019,as slow as a turtle,Partial Literal
47979253122803511017973684050342960417858893509011148386379040127124332223081,as slow as a turtle,Partial Literal
48189778118718852236395626924841124009458817678711441747352412102747165935475,as slow as a turtle,Partial Literal
111290289509263419761208837423447752215911306646190402060361046221811857056053,as slow as a turtle,Figurative
112882918942370816750756801755643658183221886979274032761418888618047092001190,as slow as a turtle,Figurative
32580750004735185170877901282021116257529905772438716906684863873139006749841,as slow as a turtle,Figurative
33892095657345043765231944583829982478341859967175194854263262525824437862283,as slow as a turtle,Figurative
8165800333100270925543371397627913137870395124797435905543898379451604558052,as slow as a turtle,Figurative
89427131927835676082842215783127841215261872513735084892776060077122808307735,as slow as a turtle,Figurative
98524051590600902638877429805050704033923309324075775487038072272482652297932,as slow as a turtle,Figurative
102479570693699379350694946853728497030636275971796264095762196421397481804834,as slow as a turtle,Partial Literal
18450000783505959079540994055826957495102191442182703468087142606137851760188,as slow as a turtle,Partial Literal
36451421723050816972072980387111414086726783470431576420685185303561192614174,as slow as a turtle,Partial Literal
37944195030805545838226816894518222815165735876434545003995146920303528626781,as slow as a turtle,Partial Literal
45389918980592935365174937479906208060930948062555633505861246832158425918513,as slow as a turtle,Partial Literal
48950187523776947452094943623423190653277553901458293803178208942678085846710,as slow as a turtle,Partial Literal
55041699830748021456163864973676208063862864562176445690543716931162620008294,as slow as a turtle,Partial Literal
55335789232089196108016865485448239693739899345209747194955347334375243323575,as slow as a turtle,Partial Literal
78759766661753068545040798935406379790983300663495335543179683733357347183895,as slow as a turtle,Partial Literal
95531017548415836535037907986307018039105996367030396537271122740728576875465,as slow as a turtle,Partial Literal
102991528338862881197082912464533920022651474650485767586476980562299495338765,as slow as a turtle,Figurative
105452352529720815249932972172053758521309203890308314567556971750485257385982,as slow as a turtle,Figurative
105597009072791548611905232462274501760272341251963527884800563829739515551143,as slow as a turtle,Figurative
18404887807928883887401276848289491463781068753503306392237768857218735228567,as slow as a turtle,Figurative
18651768441938504231894166675309568029905257676821352935461339248935832314692,as slow as a turtle,Figurative
21102367157109408719649535076615527635827274182474696317905375567386206012380,as slow as a turtle,Figurative
2278400694915490397952107103058763332751022299501611352300427652440089136972,as slow as a turtle,Figurative
86198945532047160922110311722682971176278216224237827249170170659104062250343,as slow as a turtle,Figurative
86312264555352349631790800516712044579615064599089441885310045099278770623682,as slow as a turtle,Figurative
91731872253822120741667839184395471789576829627910568712856037658891669107675,as slow as a turtle,Figurative
91807249186087665854956962758726837603092999587407338295783911857765897073576,as slow as a turtle,Figurative
9557441772249166389592025329446224413909261464179515798996784435212275088823,as slow as a turtle,Figurative
96309948005176435926858238806641253008124459195475259959269620903341406781888,as slow as a turtle,Figurative
100616841563190064963726055260977382694569975660259231176668482820778369516451,as slow as a turtle,Partial Literal
10270469804437917473242023236175918880926169778893792267626235218441857565257,as slow as a turtle,Partial Literal
103586942389409707703306322179828527723561305288243146687296075906823204961190,as slow as a turtle,Partial Literal
112208294931485982244494258160931465416064736531099636847288982977822443917634,as slow as a turtle,Partial Literal
13135114809719121348092074992140887325395298152845672152971948262120388728090,as slow as a turtle,Partial Literal
29047548294413107644216046148161451288957917465937493858107273994497887315028,as slow as a turtle,Partial Literal
40775837622118919445361671246634665833737407213773351532367458923460437463700,as slow as a turtle,Partial Literal
41339576205628848149404282333232390455502118944205966112532095960252440428873,as slow as a turtle,Partial Literal
