uuid,phrase,category
109591185145444547410819753516468874522690182715936428531221717070588477988523,as tall as a skyscraper,Not Figurative
67560856295868897760516290970494336065016814554113677637323797715161941829067,off the wall,Figurative
82659137391238913784357474160089934434815964655818633050261934744894292466727,fair and square,Figurative
19044329901750616076771234759862786647836608756000169294220953745982804494488,last hurrah,Figurative
79445276231361044839959099300103842672905149927144519650054185341767369881962,bounce off the walls,Not Figurative
35169380266987657923102906231565828104580397964248170693810025000460540868296,with a will,Figurative
67729121581271376803721057429048539096651789400839848261740844962147583334978,throw a curve,Not Figurative
2339474368315035330920728052425877751631818804725047583430554884003785628992,the car is a rocket,Not Figurative
24117371892248334190368538916459680762574328467851774673429377053689842795446,as smooth as silk,Not Figurative
55041699830748021456163864973676208063862864562176445690543716931162620008294,as slow as a snail,Not Figurative
78032298191807238914558709984681443311728480826057885363397672215974797318006,as thin as a stick,Not Figurative
33199132517786322427600376597909902378050332524978676391680170821280187853026,as sweet as sugar,Not Figurative
35903592834251309149856724070313871272903550548792675323425725625453982093025,hold your own,Not Figurative
17034850149510343357703130632542093049968005451163727696523732289074424690458,blanket of snow,Not Figurative
95655016631440404595003066046977471807743642769888231776586139144583752507165,within living memory,Figurative
34215127892566626379529461947426085512302196242258012654686599715168452902295,come to think of it,Not Figurative
88295532302661690794726896219385438475575147756075925977776515225599508220408,eyes were fireflies,Figurative
46439899207794699194337168985332753863524074929143907785761036306576588184272,bush telegraph,Figurative
71315098288114553779421006699153892061962731603527791211559994816645031054625,sick as a parrot,Figurative
102230963699831597247660186393532578081404976335851798303056052329623061090555,as hard as rocks,Figurative
68377947588286566929749774776771005362086153385627396801514324782124480444923,as sharp as an arrow,Figurative
98403565838493184183985787420720681306091605685945692387016691919920140907106,as sour as vinegar,Not Figurative
66581571407453013021435697961747165505392200805215849283614174371547569629707,eyes were fireflies,Not Figurative
5645452667124245148235258273153651245167507654218832440703315497743903426665,as filthy as a pigsty,Not Figurative
97553253747143075332600802582124674685666290347140101798906188146516584377914,as hard as a brick,Not Figurative
85076099878907503350979121798310539740074160290988763998329204200948003618142,roll with the punches,Not Figurative
8932990869476201080774074352409080631431256125258384599242151876569309421984,blanket of flowers,Not Figurative
14342778644658901602823973466959647541148866807417105373857966381045685937578,slap on the wrist,Not Figurative
74552726952765669638449559847040164231264014984987781268770236418938070488260,as sharp as a knife,Not Figurative
49843739478286598752778114520397683826812997024873638359622889095658721739467,he was a tiger,Not Figurative
14072770779467475429284436599007258757792779573713716410308694423934211202039,a lion on the battlefield,Not Figurative
113813026021373596363365530852536813131182445385387183506750739816202793515541,pop the question,Figurative
21996722637053430771131106860851799819857959163391326862974242026895741972629,as tall as a mountain,Not Figurative
1336995108831483925778198945644894506710900379693748733629760241631114016609,as fresh as a daisy,Not Figurative
112779500399848365962335750370144955419711449576997723128967892989771303949537,as helpless as a baby,Not Figurative
18632800246032566101013703116518296221500172663226559834147684971714754943621,kick the bucket,Not Figurative
46030429309624820668470070770517247256837478089342403378009474408233529048019,as slow as a snail,Not Figurative
114764496679198614199903489177503077566782461544959415067976811089362282685856,buy the farm,Not Figurative
69621204071473157477314104149425499851107693357675180762568053122744446128301,as fresh as a daisy,Figurative
48579655843436811964321915243844262226590087995990308675295762620091436765332,sea of bees,Not Figurative
112535415592698635477079958898105671032779509104016785731221901319967912677923,hit home,Not Figurative
68204237662239532521656382951960916916797939303906757590389656155795754436920,as dry as a desert,Not Figurative
42926345037618036592343937310005846545876987717796745123213954106221904083329,the ball is in someone's court,Not Figurative
47979651920335873502020223753153999761477714631382269064575139678586362351935,as cold as ice,Not Figurative
14559757225799188872935867420485890738305508429759033140078359475536131678556,get your skates on,Figurative
26863535117390017341139375698271367286135524063216438752457885034755418355389,as hot as lava,Not Figurative
87527378146882450506075111829118248219549779544522063976832858532348416853255,as filthy as a pigsty,Not Figurative
105452352529720815249932972172053758521309203890308314567556971750485257385982,as slow as a turtle,Figurative
91731872253822120741667839184395471789576829627910568712856037658891669107675,as fast as a cheetah,Not Figurative
62655471602444922817004049961038707307562258834510118046143087710542323339991,as sour as vinegar,Figurative
72709372402808980202043582123382758942746164922692644398881498824189139233802,as deep as the ocean,Not Figurative
48950743503597367467051100087392504072257948961923978444869683003370887168096,walking encyclopedia,Not Figurative
29150821303802954761011728771594427088545853293017995391833030151086111534362,as blue as the ocean,Figurative
46360711032869634617209720563854993060292126665859514687133414652683463061165,above board,Not Figurative
96589943496123249333599516416904935592780719628805706986775701186489581577227,pound the pavement,Figurative
94187261362681409909417882292084460592967113354505941232817572818693744290865,in business,Not Figurative
23302859071055104414482448832501863777484363939060620132948993250108311945510,tie the knot,Figurative
32806232315737081113904244919807186048047330472229797634747411727436403740874,make a monkey of someone,Figurative
73582946708452205310286801533965002715860106377568908234849600082204850945600,jack of all trades,Figurative
57213435740180111416536463224364237146880347154342550155772059900926006552905,as fresh as a daisy,Not Figurative
32625204838491247128865823067500090677119288959785568361782383320777508726930,ahead of the curve,Not Figurative
71330694200734600125776429272613903618714712713435775603901521717110057264247,dog tired,Not Figurative
1998324888142794586720951274738449913668198521060136194825318595707791175791,as slow as a snail,Not Figurative
114143748412186340636071854935401139489625884729973176972802890435918298739133,sea of umbrellas,Figurative
73059163735505500844588309933839060593957022845211410646570436437842314023041,as sour as vinegar,Not Figurative
101155215592382648714656196456644221091422825194721733289681230190184007192959,as sly as a fox,Not Figurative
6730795535002060681563854740577785442406111732031742218287378634374095392783,on the wagon,Figurative
90719729717104072930912037290028825226645000706775532244992747348700454255531,get off the ground,Figurative
